pkid,fkroutepartition,dnorpattern,tkpatternusage,cfbdestination,cfnadestination,fkroutefilter,tknetworklocation,fkdigitdiscardinstruction,prefixdigitsout,blockenable,tkmixer,calledpartytransformationmask,fkcallingsearchspace_sharedlineappear,fkdialplan,fkcallingsearchspace_translation,callingpartytransformationmask,patternurgency,tkstatus_usefullyqualcallingpartynum,fkcallingsearchspace_cfb,fkcallingsearchspace_cfna,dialplanwizardgenid,userholdmohaudiosourceid,networkholdmohaudiosourceid,callforwardexpansionmask,tkautoanswer,personalroutingenabled,devicefailuredn,fkcallingsearchspace_devicefailure,callingpartyprefixdigits,fkcallingsearchspace_mwi,fkvoicemessagingprofile,cfbvoicemailenabled,cfnavoicemailenabled,cfdfvoicemailenabled,fkaarneighborhood,withtag,withvalueclause,description,cfnaduration,tkpatternprecedence,cfaptvoicemailenabled,cfaptdestination,tkreleasecausevalue,fkcallingsearchspace_cfapt,tkpresentationbit_connectedline,tkpresentationbit_callingname,tkpresentationbit_connectedname,tkpresentationbit_callingline,supportoverlapsending,cfaptduration,iscallable,fkcallmanager,alertingname,authorizationcoderequired,authorizationlevelrequired,cfbintdestination,cfbintvoicemailenabled,cfnaintdestination,cfnaintvoicemailenabled,clientcoderequired,cssforcfa,fkcallingsearchspace_cfbint,fkcallingsearchspace_pff,fkcallingsearchspace_pffint,pff_cfb,pff_cfna,pffdestination,pffintdestination,pffintvoicemailenabled,pffvoicemailenabled,fkcallingsearchspace_reroute,fkmatrix_presence,fkcallingsearchspace_cfnaint,ismessagewaitingon,outsidedialtone,deviceoverride,allowcticontrolflag,alertingnameascii,resettoggle,tkreset,aardestinationmask,aarkeepcallhistory,aarvoicemailenabled,cfhrdn,cfhrintdn,cfhrintvmenabled,cfhrvmenabled,cfurdestination,cfurintdestination,cfurintvoicemailenabled,cfurvoicemailenabled,fkcallingsearchspace_cfhr,fkcallingsearchspace_cfhrint,fkcallingsearchspace_cfur,fkcallingsearchspace_cfurint,fkcallingsearchspace_revert,hrduration,hrinterval,iknumplan_parkcode,revertdestination,cfhrduration,tkdevicesecuritymode_minimumallowed,tkcfacssactivationpolicy,fkresourceprioritynamespace,tknumberingplan_called,tkpriofnumber_called,tkpriofnumber_calling,tknumberingplan_calling,fkdevice_intercomdefault,dnorpatternipv6,tkstatus_partyentrancetone,parkmonforwardnoretrievedn,parkmonforwardnoretrieveintdn,parkmonforwardnoretrieveintvmenabled,parkmonforwardnoretrievevmenabled,fkcallingsearchspace_pkmonfwdnoret,fkcallingsearchspace_pkmonfwdnoretint,parkmonreversiontimer,tkpatternrouteclass,routenexthopbycgpn,routeonuserpart,usecallercss,fkexternalcallcontrolprofile,displayconnectedpartynumber,rejectanonymouscall,useoriginatorcss,mlpppreemptiondisabled,calreference,tkcalmode,dontwaitforidtatsubsequenthops,nfkccaprofile_id,isemergencyservicenumber,tkroaminguserstatus,externalpresentationnumber,externalpresentationname,isanonymous,tkpresentationbit
24c58c99-68ce-fedf-1a75-a99b89d3ae87,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3338411003,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight CIN/841 Shop Hunt Pilot        ,,5,f,,0,,0,0,0,0,f,,t,,CIN Shop,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
dc0f7ff3-ba45-a2cd-4a9a-f5d6fea776ce,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3334211003,7,,3334213040,,0,,,f,,,,,,,f,0,,1bfaf1a2-7723-92ca-88ee-cb32d4464a76,,,,,0,f,,,,,,f,f,f,,,,ZON Shop Hunt Pilot,24,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,3334213040,f,f,,1bfaf1a2-7723-92ca-88ee-cb32d4464a76,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,1bfaf1a2-7723-92ca-88ee-cb32d4464a76,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
5b4251f6-3fe0-d8d8-f591-7856e25ec057,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332895100,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,FedEx Logistics SFO - Accounting,,5,f,,0,,0,0,0,0,f,,t,,FedEx Logistics SFO Main,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
37e45a1b-3141-be53-2d48-7764d0f3c1de,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3334175001,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,ELH Sales 630-834-5990                     ,24,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
25431907-5759-24a3-2f4d-4c10e23fb3cf,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332507050,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,NAS Road Dispatch 18664378883,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
f27fb22e-b22e-d6ee-9fd4-b90311d95f24,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335765000,7,3335763090,3335763090,,0,,,f,,,,,,,f,0,cfc981d2-e13d-500d-77ca-616939d7dcd9,cfc981d2-e13d-500d-77ca-616939d7dcd9,,,,,0,f,,,,,,f,f,f,,,,FXF HFD Console HP,60,5,f,,0,,0,0,0,0,f,,t,,SWITCHBOARD (HFD),f,0,3335763090,f,3335763090,f,f,,cfc981d2-e13d-500d-77ca-616939d7dcd9,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,cfc981d2-e13d-500d-77ca-616939d7dcd9,f,f,f,t,SWITCHBOARD (HFD),f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
6b2d49f4-0279-1a32-579f-9c612b2a1a90,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,33311270[05]0,7,3331123090,3331123090,,0,,,f,,,,,,,f,0,d96ab8a6-2063-4651-8b86-183267d8ad75,d96ab8a6-2063-4651-8b86-183267d8ad75,,,,,0,f,,,,,,f,f,f,,,,Freight GRR/122 Dispatch Hunt Pilot,15,5,f,,0,,0,0,0,0,f,,t,,GRR Dispatch,f,0,3331123090,f,3331123090,f,f,,d96ab8a6-2063-4651-8b86-183267d8ad75,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,d96ab8a6-2063-4651-8b86-183267d8ad75,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
8a7da433-99c6-b270-d3f9-641007c90a9f,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335091003,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,SDO Shop Hunt Pilot,180,5,f,,0,,0,0,0,0,f,,t,,SDO/509 SHOP,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,SDO/509 SHOP,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
c9a50e1e-458f-3e16-fd7f-00bd68bc2f9e,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333127000,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,FTW City Dispatch Hunt Pilot,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e5a6cf30-2b5d-4a31-7a09-12734ae6815e,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332794000,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,NEA Pickup Hunt Pilot,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
ea4bbdb2-4541-5d66-dcd0-e3e9c61e632f,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332215000,7,3332213090,3332213090,,0,,,f,,,,,,,f,0,097434f2-e680-45e6-b63e-f2116b62f362,097434f2-e680-45e6-b63e-f2116b62f362,,,,,0,f,,,,,,f,f,f,,,,BLS Console Hunt Pilot,,5,f,,0,,0,0,0,0,f,,t,,BLS Console,f,0,3332213090,f,3332213090,f,f,,097434f2-e680-45e6-b63e-f2116b62f362,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,097434f2-e680-45e6-b63e-f2116b62f362,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7f8004b5-2777-5698-409c-ee87cceccdf7,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3104177000,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,FedEx Logistics OSG Main Hunt Pilot        ,,5,f,,0,,0,0,0,0,f,,t,,FedEx Logistics OSG Main,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
ece85485-fb63-8e23-d577-65aa1001101d,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331515000,7,3331513090,3331513090,,0,,,f,,,,,,,f,0,2193b6a2-59d3-f03b-2280-dc5dec181aee,2193b6a2-59d3-f03b-2280-dc5dec181aee,,,,,0,f,,,,,,f,f,f,,,,ELK Mainline 3331515000/7757535572      ,20,5,f,,0,,0,0,0,0,f,,t,,,f,0,3331513090,f,3331513090,f,f,,2193b6a2-59d3-f03b-2280-dc5dec181aee,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,2193b6a2-59d3-f03b-2280-dc5dec181aee,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
5f58402f-7fb2-e7ce-adbc-c16b95d4715b,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3336565000,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight QBC/656 Console Hunt Pilot,,5,f,,0,,0,0,0,0,f,,t,,QBC Console,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
1cb02bfa-3205-6b99-e044-5823488b1222,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332597000,7,,,,0,,,f,,,,,,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,GBO Dispatch Hunt Pilot                    ,30,5,f,,0,,0,0,0,0,f,,t,,GBO Dispatch Hunt Pilot,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,GBO Dispatch Hunt Pilot,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
8a10b7bf-b65d-9642-bfa6-294cc84094b2,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333775000,7,3333773090,3333773090,,0,,,f,,,,,,,f,0,2195bf2e-9c76-1d56-3e81-40bad37bf099,2195bf2e-9c76-1d56-3e81-40bad37bf099,,,,,0,f,,,,,,f,f,f,,,,Freight WBA/377 Console Hunt Pilot,,5,f,,0,,0,0,0,0,f,,t,,WBA Console,f,0,3333773090,f,3333773090,f,f,,2195bf2e-9c76-1d56-3e81-40bad37bf099,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,2195bf2e-9c76-1d56-3e81-40bad37bf099,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
f8e76cc5-6392-375f-fcb9-21d2628800bf,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,33317870[05]0,7,,3331783090,,0,,,f,,,,,,,f,0,,06a88c49-674d-468f-5616-b5ba743b66e0,,,,,0,f,,,,,,f,f,f,,,,SEA Dispatch Hunt List,,5,f,,0,,0,0,0,0,f,,t,,SEA Dispatch,f,0,,f,3331783090,f,f,,06a88c49-674d-468f-5616-b5ba743b66e0,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,06a88c49-674d-468f-5616-b5ba743b66e0,f,f,f,t,SEA Dispatch,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
519d6d14-ea74-b73b-e0c2-e0d92eb62451,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331913904,7,5006110000,5006110000,,0,,,f,,,,,,,f,0,7132c000-e6e2-6f85-2c2b-099463b96b27,7132c000-e6e2-6f85-2c2b-099463b96b27,,,,,0,f,,,,,,f,f,f,,,,SJC Diana Woods Coverage 3331913904             ,24,5,f,,0,,0,0,0,0,f,,t,,,f,0,5006110000,f,5006110000,f,f,,7132c000-e6e2-6f85-2c2b-099463b96b27,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,7132c000-e6e2-6f85-2c2b-099463b96b27,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
5ef6e187-9139-5492-d521-1b83d18e447d,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333827000,7,,3333823090,,0,,,f,,,,,,,f,0,,11ee0b7f-2316-9a2c-3574-0701fbb4f76e,,,,,0,f,,,,,,f,f,f,,,,NHS CDispatch Hunt Pilot,,5,f,,0,,0,0,0,0,f,,t,,City Dispatch,f,0,,f,3333823090,f,f,,11ee0b7f-2316-9a2c-3574-0701fbb4f76e,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,11ee0b7f-2316-9a2c-3574-0701fbb4f76e,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
1f1a5d3f-7931-e3d4-8593-cbc29a12a805,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,6174553395,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,FedEx Logistics BOS Finance Hunt,,5,f,,0,,0,0,0,0,f,,t,,FedEx Logistics BOS Finance Hunt,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fcf5a27f-9aac-cdf4-eb87-4e3fe02d0f09,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335271004,7,,5006110000,,0,,,f,,,,,,,t,0,,37714496-ee97-a0ed-35dd-8af3fe93740f,,,,,0,f,,,,,,f,f,f,,,,ROA Shop Hunt Pilot,40,5,f,,0,,0,0,0,0,f,,t,,ROA Shop,f,0,,f,5006110000,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,37714496-ee97-a0ed-35dd-8af3fe93740f,f,f,f,t,ROA Shop,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e5bf7cc7-3358-4cd3-6729-5ad182989058,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332003099,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,FXF MEM Bellqueue HP,,5,f,,0,,0,0,0,0,f,,t,,BELL QUEUE (MEM),f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,BELL QUEUE (MEM),f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
212183e2-ce25-9321-ddf9-3002c7c008ec,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3105165214,7,,,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,FTN_LAX_EPC_Main_Line                          ,,5,f,,0,,0,0,0,0,f,,t,,FTN_LAX_EPC_Main_Line,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,FTN_LAX_EPC_Main_Line,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e2215fce-ce3c-06b7-fcf1-0cbb8e0684bb,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3338445000,7,3338443090,3338443090,,0,,,f,,,,,,,f,0,e5e46d08-f2cc-a6fe-1405-6f961425dec2,e5e46d08-f2cc-a6fe-1405-6f961425dec2,,,,,0,f,,,,,,f,f,f,,,,Freight VNL/844 Console Hunt Pilot             ,,5,f,,0,,0,0,0,0,f,,t,,VNL Console,f,0,3338443090,f,3338443090,f,f,,e5e46d08-f2cc-a6fe-1405-6f961425dec2,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,e5e46d08-f2cc-a6fe-1405-6f961425dec2,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
420434ec-656e-d7c5-965e-0686d975fefa,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335641003,7,3335643090,3335643090,,0,,,f,,,,,,,f,0,7b482c3d-941e-285f-c559-74103c8eaec7,7b482c3d-941e-285f-c559-74103c8eaec7,,,,,0,f,,,,,,f,f,f,,,,Freight ROC/564 Shop Hunt Pilot                 ,,5,f,,0,,0,0,0,0,f,,t,,ROC Shop,f,0,3335643090,f,3335643090,f,f,,7b482c3d-941e-285f-c559-74103c8eaec7,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,7b482c3d-941e-285f-c559-74103c8eaec7,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7f94dfab-4417-ef0b-b2a7-764f63ffd8f4,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331811003,7,,3331811003,,0,,,f,,,,,,,t,0,,41137b0e-e322-2086-ae7b-39049d74c7eb,,,,,0,f,,,,,,f,f,f,,,,SLC Shop 3331811003                             ,180,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,3331811003,f,f,,41137b0e-e322-2086-ae7b-39049d74c7eb,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,41137b0e-e322-2086-ae7b-39049d74c7eb,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
90d25ffa-2971-10c1-4d02-5e6a0ea6727f,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335007000,7,,,,0,,,f,,,,,,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,500 STL Dispatch 3335007000,,5,f,,0,,0,0,0,0,f,,t,,STL Dispatch,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,STL Dispatch,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
82da5d5d-09da-cb12-b6c7-d76cb4fd0380,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331815000,7,3331813090,3331813090,,0,,,f,,,,,,,t,0,41137b0e-e322-2086-ae7b-39049d74c7eb,41137b0e-e322-2086-ae7b-39049d74c7eb,,,,,0,f,,,,,,f,f,f,,,,SLC Switchboard 3331815000          ,24,5,f,,0,,0,0,0,0,f,,t,,,f,0,3331813090,f,3331813090,f,f,,41137b0e-e322-2086-ae7b-39049d74c7eb,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,41137b0e-e322-2086-ae7b-39049d74c7eb,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
ccef1cbd-bd59-07a3-d9b6-b077d738908a,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3334105100,7,,3334103920,,0,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,AUR Mechanic Line,,5,f,,0,,0,0,0,0,f,,t,,AUR Mechanic line,f,0,,f,3334103920,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
6007a9b9-0dfd-9f9e-95a2-c1f3dc5f79bf,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335275000,7,3335273090,3335273090,,0,,,f,,,,,,,f,0,37714496-ee97-a0ed-35dd-8af3fe93740f,37714496-ee97-a0ed-35dd-8af3fe93740f,,,,,0,f,,,,,,f,f,f,,,,ROA Console Hunt Pilot,20,5,f,,0,,0,0,0,0,f,,t,,ROA Console,f,0,3335273090,f,3335273090,f,f,,37714496-ee97-a0ed-35dd-8af3fe93740f,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,37714496-ee97-a0ed-35dd-8af3fe93740f,f,f,f,t,ROA Console,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
3c5b557f-5276-96b1-fb33-5a80101273cf,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,333524[46][05]00,7,3335243090,3335243090,,0,,,f,,,,,,,f,0,b09acc00-7094-784f-7267-fe87214c132b,b09acc00-7094-784f-7267-fe87214c132b,,,,,0,f,,,,,,f,f,f,,,,Freight BKF/524 Console Hunt Pilot,,5,f,,0,,0,0,0,0,f,,t,,BKF Console,f,0,3335243090,f,3335243090,f,f,,b09acc00-7094-784f-7267-fe87214c132b,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,b09acc00-7094-784f-7267-fe87214c132b,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
10cf3a40-a00b-5fdf-166a-034308ab4ef8,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,7167256366,7,,,,0,,,f,,,,,,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FedEx Logistics RVW LB PB Hunt               ,,5,f,,0,,0,0,0,0,f,,t,,FedEx Logistics RVW LB PB Hunt Group,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
2a766337-dc2d-8012-98c7-08def8ad80b0,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3334647000,7,3334643090,3334643090,,0,,,f,,,,,,,f,0,c7539029-784e-083a-632e-236b75af5948,c7539029-784e-083a-632e-236b75af5948,,,,,0,f,,,,,,f,f,f,,,,SBG CDispatch Hunt Pilot                   ,,5,f,,0,,0,0,0,0,f,,t,,SBG CDispatch,f,0,3334643090,f,3334643090,f,f,,c7539029-784e-083a-632e-236b75af5948,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,c7539029-784e-083a-632e-236b75af5948,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
