pkid,fkroutepartition,dnorpattern,tkpatternusage,cfbdestination,cfnadestination,fkroutefilter,tknetworklocation,fkdigitdiscardinstruction,prefixdigitsout,blockenable,tkmixer,calledpartytransformationmask,fkcallingsearchspace_sharedlineappear,fkdialplan,fkcallingsearchspace_translation,callingpartytransformationmask,patternurgency,tkstatus_usefullyqualcallingpartynum,fkcallingsearchspace_cfb,fkcallingsearchspace_cfna,dialplanwizardgenid,userholdmohaudiosourceid,networkholdmohaudiosourceid,callforwardexpansionmask,tkautoanswer,personalroutingenabled,devicefailuredn,fkcallingsearchspace_devicefailure,callingpartyprefixdigits,fkcallingsearchspace_mwi,fkvoicemessagingprofile,cfbvoicemailenabled,cfnavoicemailenabled,cfdfvoicemailenabled,fkaarneighborhood,withtag,withvalueclause,description,cfnaduration,tkpatternprecedence,cfaptvoicemailenabled,cfaptdestination,tkreleasecausevalue,fkcallingsearchspace_cfapt,tkpresentationbit_connectedline,tkpresentationbit_callingname,tkpresentationbit_connectedname,tkpresentationbit_callingline,supportoverlapsending,cfaptduration,iscallable,fkcallmanager,alertingname,authorizationcoderequired,authorizationlevelrequired,cfbintdestination,cfbintvoicemailenabled,cfnaintdestination,cfnaintvoicemailenabled,clientcoderequired,cssforcfa,fkcallingsearchspace_cfbint,fkcallingsearchspace_pff,fkcallingsearchspace_pffint,pff_cfb,pff_cfna,pffdestination,pffintdestination,pffintvoicemailenabled,pffvoicemailenabled,fkcallingsearchspace_reroute,fkmatrix_presence,fkcallingsearchspace_cfnaint,ismessagewaitingon,outsidedialtone,deviceoverride,allowcticontrolflag,alertingnameascii,resettoggle,tkreset,aardestinationmask,aarkeepcallhistory,aarvoicemailenabled,cfhrdn,cfhrintdn,cfhrintvmenabled,cfhrvmenabled,cfurdestination,cfurintdestination,cfurintvoicemailenabled,cfurvoicemailenabled,fkcallingsearchspace_cfhr,fkcallingsearchspace_cfhrint,fkcallingsearchspace_cfur,fkcallingsearchspace_cfurint,fkcallingsearchspace_revert,hrduration,hrinterval,iknumplan_parkcode,revertdestination,cfhrduration,tkdevicesecuritymode_minimumallowed,tkcfacssactivationpolicy,fkresourceprioritynamespace,tknumberingplan_called,tkpriofnumber_called,tkpriofnumber_calling,tknumberingplan_calling,fkdevice_intercomdefault,dnorpatternipv6,tkstatus_partyentrancetone,parkmonforwardnoretrievedn,parkmonforwardnoretrieveintdn,parkmonforwardnoretrieveintvmenabled,parkmonforwardnoretrievevmenabled,fkcallingsearchspace_pkmonfwdnoret,fkcallingsearchspace_pkmonfwdnoretint,parkmonreversiontimer,tkpatternrouteclass,routenexthopbycgpn,routeonuserpart,usecallercss,fkexternalcallcontrolprofile,displayconnectedpartynumber,rejectanonymouscall,useoriginatorcss,mlpppreemptiondisabled,calreference,tkcalmode,dontwaitforidtatsubsequenthops,nfkccaprofile_id,isemergencyservicenumber,tkroaminguserstatus,externalpresentationnumber,externalpresentationname,isanonymous,tkpresentationbit
f9386b56-3592-a850-37a9-fadf04235710,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331583804,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3331583304 Shop Cordless (BSE),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
f9d8b7bc-f0e8-360f-c525-6c92cc2c40c1,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3336637676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,Paging (MPV) 3336637676                     ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
f9cc9f1c-89c3-124a-cf4c-6fca3e7e917e,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333643350,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3333643350 - Shop Bell (ETO)                ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fa1926b2-5fe2-24c5-9306-1a5357be7147,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335853890,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3335853090 - Loud Bell (WSP),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
dfde07bc-c296-c585-6ecf-c9682e4def5b,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3339927676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3339927676 - Paging (CTH)              ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e0857f09-6449-fae0-e7ae-b6613a342040,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3339703825,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3339703025 - Cordless1 (MOB),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e1cccdc4-1330-645c-53c5-01b5cab83fba,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3336433890,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3336433090 - Dock Bell (MON)               ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e236d029-1e46-f8d4-c6ac-7a34ca0823ff,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3338283899,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3338283099 - Cordless (OCF)              ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e26a44cd-28ff-f6cc-3afb-70360eb3f4b8,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331863552,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3331863552 - Guard Shack (TAC)           ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e47123bc-6aa4-3ffd-fd6c-e5d49a08e601,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,9734538522,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,9734538522- Dispatch FAX (RNJ),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e48a0a86-bb4f-0420-721e-c84eef4f2da6,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333353890,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3333353090 - LoudBell (ABI)              ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e557c734-86f3-6e9a-2051-a75aea4f1550,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331943890,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3331943090  - Night Bell (CNG),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e63fe652-27ef-ee8b-c5fd-9575a15c63ac,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3334607676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3334607676 - QCY Page                     ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e65d60a9-51cf-2fe3-5fbe-5ef6e5a5782e,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3336467676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3336467676 - Paging (WNP),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
ef34735c-972a-31e7-5fca-9fdc86521181,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332207676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3332207676 - Paging (JKT),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
ef532691-3e78-2ddd-226c-0ac593c04775,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3334847676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3334847676 - Paging (OWA)                       ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
4fe188ef-8cea-58f6-2ecd-82a8cacb15e3,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333707676,5,,,,0,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3333707676 - Paging (BMT),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e84fcf48-ecf2-c8da-cf75-54db84abc119,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3338103804,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3338103304 - Shop Cordless (SHV),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e8f6f7b5-4a8e-27e6-3d7d-cf7a07e3c757,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3338153890,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3338153090 - Dock Bell (HWO)               ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
e9740b91-2404-cae4-7028-18002525df5c,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335227676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3335227676 - Paging (OXN),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
ea20ef69-5c52-5bd9-d161-bf98b7fe9ae0,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3334747676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3334747676 - Paging (WTL)                    ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fe0fccae-c87b-6da8-71fc-3356a49fef20,3bfa0c09-2fee-4cea-81bd-847f9d51d5d0,9.911,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,4188712349,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FXE YQBA Emergency dialing,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
eb0e1c2d-da66-8515-aa01-d99d08c73b80,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,2348634925,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
ecd24f38-7f37-1c9f-70eb-38a210a4a91c,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332647877,5,,,,1,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,3332647676 Paging (FAY),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
ed4bce02-274b-413b-6868-a0709f7d67db,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333537676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3333537676 - Paging (KNG)                  ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
f0159eaa-3175-f37b-a080-9a89083e8c7d,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3339707676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3339707676 - Page (MOB)                      ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
f065255e-07b9-ca07-e6c5-e9cdf553a85b,e74cb5ca-ec08-432d-8069-3b2f14189b76,3336007676,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3336007676 - Paging (TUL),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
f0fb3a38-a897-47c8-8b0c-620811e7b8ba,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3335727676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3335727676 - Paging (WNY)                  ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fa9d9cbe-ac5e-6bd0-249b-6163c24f3aab,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,7145282263,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,ANH FAX -7145282263,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fb05d012-7ffd-5f3c-a572-e9e5290bf1e9,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331823890,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3331823090 - Night Bell (SLM)       ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fbc552bd-da73-f3b9-35bc-494471c266d6,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333203890,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3333203090 - Night Bell (PST),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
6dd0cc11-d1e9-9d41-1485-96b3abf74c7c,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3331587676,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3331587676 Paging (BSE),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fd495c5b-93b6-135c-06c5-bcf6d345d710,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3337453890,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,GJN Bell 333-745-3090,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fd997ca8-a04c-f2b6-c415-b096da61f522,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3333823097,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3333823097 - Guard Shack (NHS),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fdcbad39-157a-ae60-6bed-2c957ac8da3a,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3339777676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3339777676 - Paging (MNT),,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fdf3d232-1a2b-5f95-2662-ba1a655bfa93,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3338617676,5,,,,1,,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,FXF PIT Paging 333-861-7676,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
feb96713-d988-b53c-697d-28d001b62051,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3332563890,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3332563090 - Dock Bell (HKY)         ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fe905036-8d49-a3aa-5b54-e0b5524e6110,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3338637676,5,,,,1,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,,f,,,,,,,f,1,,,,,,,0,f,,,,,,f,f,f,,,,3338637676 - Paging (NSP)            ,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,t,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
619433ce-a7cd-9856-a4b3-5d2232f1cb7a,bdcce303-6e5c-42ea-a8a4-5bfe2f1fc491,911,5,,,,1,,,f,,,,,,,f,0,,,,,,,0,f,,,,,,f,f,f,,,,LAXRC 911 Emergency Dialing,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
